id,user_id,total_amount,created_at,note
3591,1963,460000.00,2026-01-23 15:36:25.0,
3592,1820,370000.00,2026-01-23 15:36:25.0,
3593,5591,480000.00,2026-01-23 15:36:25.0,
3594,8505,170000.00,2026-01-23 15:36:25.0,
3595,1103,220000.00,2026-01-23 15:36:25.0,
3596,3007,320000.00,2026-01-23 15:36:25.0,
3597,7238,310000.00,2026-01-23 15:36:25.0,
3598,3482,390000.00,2026-01-23 15:36:25.0,
3599,5643,380000.00,2026-01-23 15:36:25.0,
3600,9179,20000.00,2026-01-23 15:36:25.0,
3601,4454,170000.00,2026-01-23 15:36:25.0,
3602,9600,400000.00,2026-01-23 15:36:25.0,
3603,4330,240000.00,2026-01-23 15:36:25.0,
3604,3041,200000.00,2026-01-23 15:36:25.0,
3605,4563,50000.00,2026-01-23 15:36:25.0,
3606,3742,120000.00,2026-01-23 15:36:25.0,
3607,2887,260000.00,2026-01-23 15:36:25.0,
3608,7780,210000.00,2026-01-23 15:36:25.0,
3609,2487,220000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3610,5751,20000.00,2026-01-23 15:36:25.0,
3611,2012,170000.00,2026-01-23 15:36:25.0,
3612,6407,320000.00,2026-01-23 15:36:25.0,
3613,4876,220000.00,2026-01-23 15:36:25.0,
3614,6109,150000.00,2026-01-23 15:36:25.0,
3615,3108,500000.00,2026-01-23 15:36:25.0,
3616,8044,40000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3617,3420,500000.00,2026-01-23 15:36:25.0,
3618,3570,60000.00,2026-01-23 15:36:25.0,
3619,4168,110000.00,2026-01-23 15:36:25.0,
3620,5878,50000.00,2026-01-23 15:36:25.0,
3621,836,100000.00,2026-01-23 15:36:25.0,
3622,8521,230000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3623,8485,490000.00,2026-01-23 15:36:25.0,
3624,775,220000.00,2026-01-23 15:36:25.0,
3625,6620,390000.00,2026-01-23 15:36:25.0,
3626,3349,500000.00,2026-01-23 15:36:25.0,
3627,7843,40000.00,2026-01-23 15:36:25.0,
3628,6418,10000.00,2026-01-23 15:36:25.0,
3629,3311,380000.00,2026-01-23 15:36:25.0,
3630,5527,410000.00,2026-01-23 15:36:25.0,
3631,3758,280000.00,2026-01-23 15:36:25.0,
3632,3417,290000.00,2026-01-23 15:36:25.0,
3633,7832,500000.00,2026-01-23 15:36:25.0,
3634,5587,200000.00,2026-01-23 15:36:25.0,
3635,112,500000.00,2026-01-23 15:36:25.0,
3636,1838,280000.00,2026-01-23 15:36:25.0,
3637,3858,490000.00,2026-01-23 15:36:25.0,
3638,203,100000.00,2026-01-23 15:36:25.0,
3639,804,170000.00,2026-01-23 15:36:25.0,
3640,2501,200000.00,2026-01-23 15:36:25.0,
3641,8102,220000.00,2026-01-23 15:36:25.0,
3642,8162,490000.00,2026-01-23 15:36:25.0,
3643,9492,50000.00,2026-01-23 15:36:25.0,
3644,3712,290000.00,2026-01-23 15:36:25.0,
3645,4640,490000.00,2026-01-23 15:36:25.0,
3646,5609,390000.00,2026-01-23 15:36:25.0,
3647,1322,190000.00,2026-01-23 15:36:25.0,
3648,9137,270000.00,2026-01-23 15:36:25.0,
3649,3738,430000.00,2026-01-23 15:36:25.0,
3650,7588,120000.00,2026-01-23 15:36:25.0,
3651,1906,500000.00,2026-01-23 15:36:25.0,
3652,8139,250000.00,2026-01-23 15:36:25.0,
3653,9374,80000.00,2026-01-23 15:36:25.0,
3654,437,10000.00,2026-01-23 15:36:25.0,
3655,7957,30000.00,2026-01-23 15:36:25.0,
3656,6096,180000.00,2026-01-23 15:36:25.0,
3657,919,420000.00,2026-01-23 15:36:25.0,
3658,7279,370000.00,2026-01-23 15:36:25.0,
3659,3166,380000.00,2026-01-23 15:36:25.0,
3660,9490,80000.00,2026-01-23 15:36:25.0,
3661,6991,130000.00,2026-01-23 15:36:25.0,
3662,4323,380000.00,2026-01-23 15:36:25.0,
3663,4472,310000.00,2026-01-23 15:36:25.0,
3664,6309,440000.00,2026-01-23 15:36:25.0,
3665,7585,100000.00,2026-01-23 15:36:25.0,
3666,5301,440000.00,2026-01-23 15:36:25.0,
3667,3309,220000.00,2026-01-23 15:36:25.0,
3668,9995,360000.00,2026-01-23 15:36:25.0,
3669,919,450000.00,2026-01-23 15:36:25.0,
3670,2759,250000.00,2026-01-23 15:36:25.0,
3671,1527,270000.00,2026-01-23 15:36:25.0,
3672,5542,150000.00,2026-01-23 15:36:25.0,
3673,9149,390000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3674,2780,150000.00,2026-01-23 15:36:25.0,
3675,9202,200000.00,2026-01-23 15:36:25.0,
3676,8184,130000.00,2026-01-23 15:36:25.0,
3677,3915,460000.00,2026-01-23 15:36:25.0,
3678,725,60000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3679,6103,20000.00,2026-01-23 15:36:25.0,
3680,7413,340000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3681,5134,230000.00,2026-01-23 15:36:25.0,
3682,9222,270000.00,2026-01-23 15:36:25.0,
3683,897,400000.00,2026-01-23 15:36:25.0,
3684,9662,300000.00,2026-01-23 15:36:25.0,
3685,3790,190000.00,2026-01-23 15:36:25.0,
3686,1457,290000.00,2026-01-23 15:36:25.0,
3687,4763,350000.00,2026-01-23 15:36:25.0,
3688,1655,160000.00,2026-01-23 15:36:25.0,
3689,6808,90000.00,2026-01-23 15:36:25.0,
3690,9176,230000.00,2026-01-23 15:36:25.0,
3691,8015,90000.00,2026-01-23 15:36:25.0,
3692,7426,140000.00,2026-01-23 15:36:25.0,
3693,6581,80000.00,2026-01-23 15:36:25.0,
3694,1102,160000.00,2026-01-23 15:36:25.0,
3695,568,420000.00,2026-01-23 15:36:25.0,
3696,1200,50000.00,2026-01-23 15:36:25.0,
3697,2224,260000.00,2026-01-23 15:36:25.0,
3698,406,30000.00,2026-01-23 15:36:25.0,
3699,1760,460000.00,2026-01-23 15:36:25.0,
3700,1926,290000.00,2026-01-23 15:36:25.0,
3701,7091,230000.00,2026-01-23 15:36:25.0,
3702,4049,120000.00,2026-01-23 15:36:25.0,
3703,2753,360000.00,2026-01-23 15:36:25.0,
3704,3316,350000.00,2026-01-23 15:36:25.0,
3705,4953,400000.00,2026-01-23 15:36:25.0,
3706,1764,330000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3707,3319,30000.00,2026-01-23 15:36:25.0,
3708,7983,350000.00,2026-01-23 15:36:25.0,
3709,9453,460000.00,2026-01-23 15:36:25.0,
3710,3199,440000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3711,1131,250000.00,2026-01-23 15:36:25.0,
3712,8631,380000.00,2026-01-23 15:36:25.0,
3713,7400,330000.00,2026-01-23 15:36:25.0,
3714,6917,420000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3715,1416,420000.00,2026-01-23 15:36:25.0,
3716,4017,160000.00,2026-01-23 15:36:25.0,
3717,5062,50000.00,2026-01-23 15:36:25.0,
3718,5498,340000.00,2026-01-23 15:36:25.0,
3719,4200,130000.00,2026-01-23 15:36:25.0,
3720,7037,290000.00,2026-01-23 15:36:25.0,
3721,1584,300000.00,2026-01-23 15:36:25.0,
3722,8719,390000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3723,2727,380000.00,2026-01-23 15:36:25.0,
3724,5551,370000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3725,3362,140000.00,2026-01-23 15:36:25.0,
3726,4183,270000.00,2026-01-23 15:36:25.0,
3727,3615,120000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3728,9594,170000.00,2026-01-23 15:36:25.0,
3729,8966,440000.00,2026-01-23 15:36:25.0,
3730,8613,500000.00,2026-01-23 15:36:25.0,
3731,9689,80000.00,2026-01-23 15:36:25.0,
3732,6447,330000.00,2026-01-23 15:36:25.0,
3733,6358,150000.00,2026-01-23 15:36:25.0,
3734,8042,70000.00,2026-01-23 15:36:25.0,
3735,9777,390000.00,2026-01-23 15:36:25.0,
3736,8258,260000.00,2026-01-23 15:36:25.0,
3737,5981,440000.00,2026-01-23 15:36:25.0,
3738,8442,390000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3739,9154,180000.00,2026-01-23 15:36:25.0,
3740,3460,480000.00,2026-01-23 15:36:25.0,
3741,5845,320000.00,2026-01-23 15:36:25.0,
3742,343,260000.00,2026-01-23 15:36:25.0,
3743,149,70000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3744,3368,320000.00,2026-01-23 15:36:25.0,
3745,9433,260000.00,2026-01-23 15:36:25.0,
3746,7300,400000.00,2026-01-23 15:36:25.0,
3747,9509,270000.00,2026-01-23 15:36:25.0,
3748,2177,200000.00,2026-01-23 15:36:25.0,
3749,9907,390000.00,2026-01-23 15:36:25.0,
3750,7234,410000.00,2026-01-23 15:36:25.0,
3751,8556,50000.00,2026-01-23 15:36:25.0,
3752,8146,330000.00,2026-01-23 15:36:25.0,
3753,6783,480000.00,2026-01-23 15:36:25.0,
3754,7125,400000.00,2026-01-23 15:36:25.0,
3755,1350,440000.00,2026-01-23 15:36:25.0,
3756,6284,300000.00,2026-01-23 15:36:25.0,
3757,2261,310000.00,2026-01-23 15:36:25.0,
3758,9583,480000.00,2026-01-23 15:36:25.0,
3759,1932,100000.00,2026-01-23 15:36:25.0,
3760,5410,200000.00,2026-01-23 15:36:25.0,
3761,5346,390000.00,2026-01-23 15:36:25.0,
3762,3346,80000.00,2026-01-23 15:36:25.0,
3763,7433,310000.00,2026-01-23 15:36:25.0,
3764,87,190000.00,2026-01-23 15:36:25.0,
3765,4255,20000.00,2026-01-23 15:36:25.0,
3766,3474,140000.00,2026-01-23 15:36:25.0,
3767,3464,120000.00,2026-01-23 15:36:25.0,
3768,7661,380000.00,2026-01-23 15:36:25.0,
3769,5446,160000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3770,6159,160000.00,2026-01-23 15:36:25.0,
3771,5363,120000.00,2026-01-23 15:36:25.0,
3772,2487,350000.00,2026-01-23 15:36:25.0,
3773,9843,450000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3774,7534,500000.00,2026-01-23 15:36:25.0,
3775,9397,60000.00,2026-01-23 15:36:25.0,
3776,6807,430000.00,2026-01-23 15:36:25.0,
3777,1664,460000.00,2026-01-23 15:36:25.0,
3778,4016,340000.00,2026-01-23 15:36:25.0,
3779,9560,420000.00,2026-01-23 15:36:25.0,
3780,2320,100000.00,2026-01-23 15:36:25.0,
3781,8760,50000.00,2026-01-23 15:36:25.0,
3782,7289,220000.00,2026-01-23 15:36:25.0,
3783,6022,340000.00,2026-01-23 15:36:25.0,
3784,5237,490000.00,2026-01-23 15:36:25.0,
3785,5204,150000.00,2026-01-23 15:36:25.0,
3786,5993,450000.00,2026-01-23 15:36:25.0,
3787,2315,160000.00,2026-01-23 15:36:25.0,
3788,3510,330000.00,2026-01-23 15:36:25.0,
3789,7935,280000.00,2026-01-23 15:36:25.0,
3790,2693,380000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3791,1264,310000.00,2026-01-23 15:36:25.0,
3792,8425,190000.00,2026-01-23 15:36:25.0,
3793,8949,230000.00,2026-01-23 15:36:25.0,
3794,14,380000.00,2026-01-23 15:36:25.0,
3795,4000,460000.00,2026-01-23 15:36:25.0,
3796,1469,320000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3797,7598,480000.00,2026-01-23 15:36:25.0,
3798,807,460000.00,2026-01-23 15:36:25.0,
3799,6326,280000.00,2026-01-23 15:36:25.0,
3800,1719,140000.00,2026-01-23 15:36:25.0,
3801,3639,450000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3802,2659,290000.00,2026-01-23 15:36:25.0,
3803,1676,290000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3804,3769,50000.00,2026-01-23 15:36:25.0,
3805,4681,120000.00,2026-01-23 15:36:25.0,
3806,8948,370000.00,2026-01-23 15:36:25.0,
3807,3820,430000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3808,1237,120000.00,2026-01-23 15:36:25.0,
3809,7678,330000.00,2026-01-23 15:36:25.0,
3810,7532,500000.00,2026-01-23 15:36:25.0,
3811,370,190000.00,2026-01-23 15:36:25.0,
3812,5966,310000.00,2026-01-23 15:36:25.0,
3813,8194,170000.00,2026-01-23 15:36:25.0,
3814,6622,210000.00,2026-01-23 15:36:25.0,
3815,5015,120000.00,2026-01-23 15:36:25.0,
3816,822,390000.00,2026-01-23 15:36:25.0,
3817,2527,80000.00,2026-01-23 15:36:25.0,
3818,9804,230000.00,2026-01-23 15:36:25.0,
3819,1814,210000.00,2026-01-23 15:36:25.0,
3820,5088,470000.00,2026-01-23 15:36:25.0,
3821,976,90000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3822,2538,100000.00,2026-01-23 15:36:25.0,
3823,5450,100000.00,2026-01-23 15:36:25.0,
3824,4062,390000.00,2026-01-23 15:36:25.0,
3825,3614,150000.00,2026-01-23 15:36:25.0,
3826,9321,450000.00,2026-01-23 15:36:25.0,
3827,445,80000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3828,2866,290000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3829,9748,50000.00,2026-01-23 15:36:25.0,
3830,268,180000.00,2026-01-23 15:36:25.0,
3831,8730,180000.00,2026-01-23 15:36:25.0,
3832,3184,350000.00,2026-01-23 15:36:25.0,
3833,5886,60000.00,2026-01-23 15:36:25.0,
3834,4341,170000.00,2026-01-23 15:36:25.0,
3835,506,200000.00,2026-01-23 15:36:25.0,
3836,2170,330000.00,2026-01-23 15:36:25.0,
3837,740,460000.00,2026-01-23 15:36:25.0,
3838,1816,130000.00,2026-01-23 15:36:25.0,
3839,3146,130000.00,2026-01-23 15:36:25.0,
3840,1250,380000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3841,8531,380000.00,2026-01-23 15:36:25.0,
3842,7621,290000.00,2026-01-23 15:36:25.0,
3843,418,460000.00,2026-01-23 15:36:25.0,
3844,5882,360000.00,2026-01-23 15:36:25.0,
3845,7140,380000.00,2026-01-23 15:36:25.0,
3846,8081,490000.00,2026-01-23 15:36:25.0,
3847,254,350000.00,2026-01-23 15:36:25.0,
3848,3110,480000.00,2026-01-23 15:36:25.0,
3849,4337,490000.00,2026-01-23 15:36:25.0,
3850,9358,390000.00,2026-01-23 15:36:25.0,
3851,8,140000.00,2026-01-23 15:36:25.0,
3852,744,420000.00,2026-01-23 15:36:25.0,
3853,3990,290000.00,2026-01-23 15:36:25.0,
3854,7917,430000.00,2026-01-23 15:36:25.0,
3855,747,480000.00,2026-01-23 15:36:25.0,
3856,1297,490000.00,2026-01-23 15:36:25.0,
3857,5517,60000.00,2026-01-23 15:36:25.0,
3858,4354,90000.00,2026-01-23 15:36:25.0,
3859,7841,20000.00,2026-01-23 15:36:25.0,
3860,3638,320000.00,2026-01-23 15:36:25.0,
3861,7633,220000.00,2026-01-23 15:36:25.0,
3862,9743,270000.00,2026-01-23 15:36:25.0,
3863,7684,370000.00,2026-01-23 15:36:25.0,
3864,5399,480000.00,2026-01-23 15:36:25.0,
3865,2283,190000.00,2026-01-23 15:36:25.0,
3866,6998,260000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3867,7631,190000.00,2026-01-23 15:36:25.0,
3868,9321,460000.00,2026-01-23 15:36:25.0,
3869,8934,160000.00,2026-01-23 15:36:25.0,
3870,810,50000.00,2026-01-23 15:36:25.0,
3871,4446,70000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3872,1772,100000.00,2026-01-23 15:36:25.0,
3873,6126,390000.00,2026-01-23 15:36:25.0,
3874,8574,10000.00,2026-01-23 15:36:25.0,
3875,1241,220000.00,2026-01-23 15:36:25.0,
3876,6821,260000.00,2026-01-23 15:36:25.0,
3877,6603,370000.00,2026-01-23 15:36:25.0,
3878,1603,320000.00,2026-01-23 15:36:25.0,
3879,6268,60000.00,2026-01-23 15:36:25.0,
3880,1204,310000.00,2026-01-23 15:36:25.0,
3881,6794,110000.00,2026-01-23 15:36:25.0,
3882,2381,380000.00,2026-01-23 15:36:25.0,
3883,753,150000.00,2026-01-23 15:36:25.0,
3884,9166,210000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3885,6868,40000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3886,4495,420000.00,2026-01-23 15:36:25.0,
3887,7442,100000.00,2026-01-23 15:36:25.0,
3888,7043,110000.00,2026-01-23 15:36:25.0,
3889,7492,130000.00,2026-01-23 15:36:25.0,
3890,2137,220000.00,2026-01-23 15:36:25.0,
3891,4299,110000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3892,2728,10000.00,2026-01-23 15:36:25.0,
3893,6068,180000.00,2026-01-23 15:36:25.0,
3894,5520,30000.00,2026-01-23 15:36:25.0,
3895,341,270000.00,2026-01-23 15:36:25.0,
3896,4797,200000.00,2026-01-23 15:36:25.0,
3897,2959,160000.00,2026-01-23 15:36:25.0,
3898,6421,50000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3899,6507,430000.00,2026-01-23 15:36:25.0,
3900,9766,70000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3901,4207,150000.00,2026-01-23 15:36:25.0,
3902,1355,250000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3903,4568,110000.00,2026-01-23 15:36:25.0,
3904,5030,90000.00,2026-01-23 15:36:25.0,
3905,9423,40000.00,2026-01-23 15:36:25.0,
3906,2628,310000.00,2026-01-23 15:36:25.0,
3907,6342,330000.00,2026-01-23 15:36:25.0,
3908,3422,440000.00,2026-01-23 15:36:25.0,
3909,4938,110000.00,2026-01-23 15:36:25.0,
3910,8596,340000.00,2026-01-23 15:36:25.0,
3911,8880,460000.00,2026-01-23 15:36:25.0,
3912,2193,30000.00,2026-01-23 15:36:25.0,
3913,8249,370000.00,2026-01-23 15:36:25.0,
3914,1564,290000.00,2026-01-23 15:36:25.0,
3915,8623,100000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3916,4147,360000.00,2026-01-23 15:36:25.0,
3917,3800,230000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3918,2703,100000.00,2026-01-23 15:36:25.0,
3919,6880,490000.00,2026-01-23 15:36:25.0,
3920,6756,140000.00,2026-01-23 15:36:25.0,
3921,4288,80000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3922,5311,370000.00,2026-01-23 15:36:25.0,
3923,2939,320000.00,2026-01-23 15:36:25.0,
3924,3864,290000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3925,5725,420000.00,2026-01-23 15:36:25.0,
3926,192,370000.00,2026-01-23 15:36:25.0,
3927,6428,320000.00,2026-01-23 15:36:25.0,
3928,2449,120000.00,2026-01-23 15:36:25.0,
3929,2393,40000.00,2026-01-23 15:36:25.0,
3930,82,400000.00,2026-01-23 15:36:25.0,
3931,5293,130000.00,2026-01-23 15:36:25.0,
3932,4402,190000.00,2026-01-23 15:36:25.0,
3933,3374,140000.00,2026-01-23 15:36:25.0,
3934,8602,60000.00,2026-01-23 15:36:25.0,
3935,9049,340000.00,2026-01-23 15:36:25.0,
3936,3982,300000.00,2026-01-23 15:36:25.0,
3937,3223,100000.00,2026-01-23 15:36:25.0,
3938,8826,140000.00,2026-01-23 15:36:25.0,
3939,7274,30000.00,2026-01-23 15:36:25.0,
3940,4598,90000.00,2026-01-23 15:36:25.0,
3941,7566,420000.00,2026-01-23 15:36:25.0,
3942,6195,80000.00,2026-01-23 15:36:25.0,
3943,7770,140000.00,2026-01-23 15:36:25.0,
3944,1757,260000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3945,3566,40000.00,2026-01-23 15:36:25.0,
3946,3401,350000.00,2026-01-23 15:36:25.0,
3947,1477,200000.00,2026-01-23 15:36:25.0,
3948,6134,60000.00,2026-01-23 15:36:25.0,
3949,8546,240000.00,2026-01-23 15:36:25.0,
3950,1181,500000.00,2026-01-23 15:36:25.0,
3951,5780,200000.00,2026-01-23 15:36:25.0,
3952,1523,140000.00,2026-01-23 15:36:25.0,
3953,5955,220000.00,2026-01-23 15:36:25.0,
3954,4500,420000.00,2026-01-23 15:36:25.0,
3955,6210,380000.00,2026-01-23 15:36:25.0,
3956,8999,320000.00,2026-01-23 15:36:25.0,
3957,157,360000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3958,8798,230000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3959,8922,150000.00,2026-01-23 15:36:25.0,
3960,212,310000.00,2026-01-23 15:36:25.0,
3961,6442,310000.00,2026-01-23 15:36:25.0,
3962,4095,500000.00,2026-01-23 15:36:25.0,
3963,3062,180000.00,2026-01-23 15:36:25.0,
3964,2973,470000.00,2026-01-23 15:36:25.0,
3965,4980,360000.00,2026-01-23 15:36:25.0,
3966,8040,20000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3967,6433,160000.00,2026-01-23 15:36:25.0,
3968,5764,380000.00,2026-01-23 15:36:25.0,
3969,3429,420000.00,2026-01-23 15:36:25.0,
3970,6445,490000.00,2026-01-23 15:36:25.0,
3971,6196,190000.00,2026-01-23 15:36:25.0,
3972,7788,90000.00,2026-01-23 15:36:25.0,
3973,5898,80000.00,2026-01-23 15:36:25.0,
3974,4352,290000.00,2026-01-23 15:36:25.0,
3975,795,130000.00,2026-01-23 15:36:25.0,
3976,5847,430000.00,2026-01-23 15:36:25.0,
3977,3850,360000.00,2026-01-23 15:36:25.0,
3978,6100,270000.00,2026-01-23 15:36:25.0,
3979,2881,220000.00,2026-01-23 15:36:25.0,
3980,5672,190000.00,2026-01-23 15:36:25.0,
3981,6867,440000.00,2026-01-23 15:36:25.0,
3982,1979,470000.00,2026-01-23 15:36:25.0,
3983,6911,380000.00,2026-01-23 15:36:25.0,
3984,1505,280000.00,2026-01-23 15:36:25.0,
3985,2157,90000.00,2026-01-23 15:36:25.0,
3986,935,150000.00,2026-01-23 15:36:25.0,
3987,7504,430000.00,2026-01-23 15:36:25.0,
3988,7156,440000.00,2026-01-23 15:36:25.0,
3989,1060,40000.00,2026-01-23 15:36:25.0,
3990,8619,40000.00,2026-01-23 15:36:25.0,
3991,254,100000.00,2026-01-23 15:36:25.0,
3992,7813,40000.00,2026-01-23 15:36:25.0,
3993,6657,10000.00,2026-01-23 15:36:25.0,
3994,7593,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3995,7637,340000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
3996,9270,180000.00,2026-01-23 15:36:25.0,
3997,2672,160000.00,2026-01-23 15:36:25.0,
3998,1637,160000.00,2026-01-23 15:36:25.0,
3999,703,400000.00,2026-01-23 15:36:25.0,
4000,9593,460000.00,2026-01-23 15:36:25.0,
4001,5018,290000.00,2026-01-23 15:36:25.0,
4002,9264,440000.00,2026-01-23 15:36:25.0,
4003,5605,380000.00,2026-01-23 15:36:25.0,
4004,2400,360000.00,2026-01-23 15:36:25.0,
4005,7051,120000.00,2026-01-23 15:36:25.0,
4006,1037,380000.00,2026-01-23 15:36:25.0,
4007,1011,80000.00,2026-01-23 15:36:25.0,
4008,4943,220000.00,2026-01-23 15:36:25.0,
4009,2653,160000.00,2026-01-23 15:36:25.0,
4010,318,100000.00,2026-01-23 15:36:25.0,
4011,1971,450000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
4012,2248,120000.00,2026-01-23 15:36:25.0,
4013,9082,410000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
4014,3990,80000.00,2026-01-23 15:36:25.0,
4015,4352,460000.00,2026-01-23 15:36:25.0,
4016,9245,120000.00,2026-01-23 15:36:25.0,
4017,7437,160000.00,2026-01-23 15:36:25.0,
4018,7064,10000.00,2026-01-23 15:36:25.0,
4019,3588,130000.00,2026-01-23 15:36:25.0,
4020,6928,400000.00,2026-01-23 15:36:25.0,
4021,705,150000.00,2026-01-23 15:36:25.0,
4022,8966,50000.00,2026-01-23 15:36:25.0,
4023,7449,30000.00,2026-01-23 15:36:25.0,
4024,757,350000.00,2026-01-23 15:36:25.0,
4025,1903,310000.00,2026-01-23 15:36:25.0,
4026,7938,280000.00,2026-01-23 15:36:25.0,
4027,9099,220000.00,2026-01-23 15:36:25.0,
4028,925,70000.00,2026-01-23 15:36:25.0,
4029,2226,130000.00,2026-01-23 15:36:25.0,
4030,4928,450000.00,2026-01-23 15:36:25.0,
4031,2083,20000.00,2026-01-23 15:36:25.0,
4032,204,70000.00,2026-01-23 15:36:25.0,
4033,2710,400000.00,2026-01-23 15:36:25.0,
4034,6288,480000.00,2026-01-23 15:36:25.0,
4035,9004,30000.00,2026-01-23 15:36:25.0,
4036,8660,290000.00,2026-01-23 15:36:25.0,
4037,9123,320000.00,2026-01-23 15:36:25.0,
4038,8375,260000.00,2026-01-23 15:36:25.0,
4039,993,400000.00,2026-01-23 15:36:25.0,
4040,3846,420000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
4041,8406,40000.00,2026-01-23 15:36:25.0,
4042,5302,170000.00,2026-01-23 15:36:25.0,
4043,4940,100000.00,2026-01-23 15:36:25.0,
4044,439,210000.00,2026-01-23 15:36:25.0,
4045,3448,40000.00,2026-01-23 15:36:25.0,
4046,8161,60000.00,2026-01-23 15:36:25.0,
4047,5928,330000.00,2026-01-23 15:36:25.0,
4048,2295,130000.00,2026-01-23 15:36:25.0,
4049,7300,410000.00,2026-01-23 15:36:25.0,
4050,6344,90000.00,2026-01-23 15:36:25.0,
4051,814,370000.00,2026-01-23 15:36:25.0,
4052,6267,410000.00,2026-01-23 15:36:25.0,
4053,1796,350000.00,2026-01-23 15:36:25.0,
4054,8144,170000.00,2026-01-23 15:36:25.0,
4055,9275,330000.00,2026-01-23 15:36:25.0,
4056,3763,320000.00,2026-01-23 15:36:25.0,
4057,5379,260000.00,2026-01-23 15:36:25.0,
4058,3210,190000.00,2026-01-23 15:36:25.0,
