id,product_id,color,size,stock,price,note
1509,3675,Xam,S,23,50000.00, | Loi Gia -> Fix
1510,2734,Trang,256GB,24,770000.00,
1511,1873,Xanh,256GB,0,210000.00,Loi Stock -> Fix: 0
1512,4355,Bac,31,32,70000.00,
1513,2057,Xanh,S,3,20000.00,
1514,3072,Bac,29,14,650000.00,
1515,1739,Hong,XL,10,30000.00,
1516,4220,Trang,128GB,40,850000.00,
1517,4236,Den,256GB,12,50000.00, | Loi Gia -> Fix
1518,464,Vang,32,0,520000.00,Loi Stock -> Fix: 0
1519,2146,Xam,M,10,550000.00,
1520,3296,Xanh,32,20,50000.00, | Loi Gia -> Fix
1521,663,Den,256GB,22,230000.00,
1522,3357,Den,M,17,330000.00,
1523,530,Den,29,37,940000.00,
1524,1663,Bac,M,15,1000000.00,
1525,4731,Xam,32,35,780000.00,
1526,4609,Xam,XL,42,500000.00,
1527,2873,Hong,128GB,11,670000.00,
1528,741,Xanh,L,15,470000.00,
1529,4021,Hong,32,49,50000.00, | Loi Gia -> Fix
1530,3420,Xanh,L,2,830000.00,
1531,882,Den,XL,26,200000.00,
1532,4804,Trang,31,15,680000.00,
1533,966,Hong,32,12,640000.00,
1534,1592,Trang,XL,25,780000.00,
1535,486,Den,30,3,590000.00,
1536,2764,Hong,32,12,30000.00,
1537,732,Xanh,XL,17,360000.00,
1538,808,Xam,30,4,430000.00,
1539,1027,Den,30,27,50000.00, | Loi Gia -> Fix
1540,3541,Trang,31,43,50000.00, | Loi Gia -> Fix
1541,1212,Do,XL,36,880000.00,
1542,1377,Hong,256GB,36,700000.00,
1543,4433,Xam,128GB,9,430000.00,
1544,3383,Do,L,6,190000.00,
1545,3996,Den,29,8,550000.00,
1546,174,Xanh,M,46,500000.00,
1547,1651,Xam,L,36,290000.00,
1548,2466,Den,32,0,770000.00,Loi Stock -> Fix: 0
1549,3467,Den,L,20,950000.00,
1550,2285,Vang,XL,24,860000.00,
1551,2001,Bac,29,20,570000.00,
1552,2469,Do,XL,40,950000.00,
1553,725,Hong,29,31,590000.00,
1554,1234,Den,31,5,50000.00, | Loi Gia -> Fix
1555,89,Vang,29,29,520000.00,
1556,4348,Hong,M,0,640000.00,Loi Stock -> Fix: 0
1557,3629,Den,32,4,250000.00,
1558,1955,Den,L,35,380000.00,
1559,204,Do,128GB,2,580000.00,
1560,3251,Hong,256GB,16,940000.00,
1561,1611,Hong,S,17,410000.00,
1562,900,Hong,32,7,520000.00,
1563,2302,Do,S,36,650000.00,
1564,833,Trang,L,40,220000.00,
1565,4405,Do,29,20,870000.00,
1566,4597,Bac,32,12,1000000.00,
1567,1163,Xam,29,32,190000.00,
1568,3576,Hong,29,41,50000.00, | Loi Gia -> Fix
1569,3762,Vang,256GB,32,580000.00,
1570,4809,Den,256GB,40,560000.00,
1571,901,Do,L,0,340000.00,Loi Stock -> Fix: 0
1572,4515,Xanh,29,9,540000.00,
1573,2446,Do,30,21,80000.00,
1574,4478,Do,L,14,930000.00,
1575,4899,Trang,32,34,620000.00,
1576,1087,Xanh,29,49,90000.00,
1577,1035,Xanh,128GB,0,540000.00,
1578,3090,Vang,32,37,30000.00,
1579,3749,Vang,L,29,650000.00,
1580,4797,Hong,29,3,50000.00, | Loi Gia -> Fix
1581,4454,Hong,256GB,25,1000000.00,
1582,174,Xam,30,45,430000.00,
1583,659,Do,XL,28,940000.00,
1584,2631,Vang,128GB,3,220000.00,
1585,2848,Vang,128GB,8,190000.00,
1586,350,Do,31,18,660000.00,
1587,266,Trang,S,48,390000.00,
1588,550,Do,S,11,50000.00, | Loi Gia -> Fix
1589,1980,Vang,128GB,18,340000.00,
1590,225,Trang,S,18,50000.00, | Loi Gia -> Fix
1591,4789,Den,L,40,200000.00,
1592,4451,Do,L,19,320000.00,
1593,921,Xanh,L,13,60000.00,
1594,418,Do,L,14,750000.00,
1595,189,Bac,31,41,650000.00,
1596,1285,Trang,31,34,700000.00,
1597,864,Xam,128GB,7,250000.00,
1598,1955,Den,31,12,260000.00,
1599,123,Vang,32,20,210000.00,
1600,4116,Xam,XL,33,10000.00,
1601,1982,Do,30,29,760000.00,
1602,2909,Do,256GB,35,190000.00,
1603,3771,Vang,128GB,16,370000.00,
1604,4595,Xam,XL,47,210000.00,
1605,4806,Xam,29,24,710000.00,
1606,3888,Hong,32,29,410000.00,
1607,121,Xanh,XL,37,280000.00,
1608,3475,Den,128GB,29,990000.00,
1609,2748,Bac,30,3,860000.00,
1610,4053,Xam,30,13,280000.00,
1611,4823,Do,S,34,750000.00,
1612,1126,Den,32,3,550000.00,
1613,3655,Vang,29,15,430000.00,
1614,3298,Bac,L,48,900000.00,
1615,2941,Do,128GB,1,620000.00,
1616,4712,Xanh,256GB,17,490000.00,
1617,1757,Trang,31,42,130000.00,
1618,1610,Xanh,30,28,460000.00,
1619,2694,Xanh,29,0,640000.00,Loi Stock -> Fix: 0
1620,290,Den,128GB,12,690000.00,
1621,4403,Trang,256GB,5,50000.00, | Loi Gia -> Fix
1622,4976,Hong,29,9,240000.00,
1623,1414,Vang,32,36,50000.00, | Loi Gia -> Fix
1624,1819,Vang,L,0,260000.00,Loi Stock -> Fix: 0
1625,4767,Vang,128GB,0,700000.00,Loi Stock -> Fix: 0
1626,753,Hong,30,5,960000.00,
1627,4162,Xanh,31,26,470000.00,
1628,784,Den,128GB,27,690000.00,
1629,3694,Bac,128GB,4,300000.00,
1630,2923,Vang,31,24,140000.00,
1631,1653,Bac,XL,28,70000.00,
1632,3202,Xam,31,13,660000.00,
1633,4001,Xanh,31,11,280000.00,
1634,3962,Trang,32,29,410000.00,
1635,1538,Den,M,21,920000.00,
1636,1431,Hong,128GB,16,420000.00,
1637,1343,Trang,M,2,720000.00,
1638,3796,Bac,L,48,690000.00,
1639,2709,Do,30,47,510000.00,
1640,2663,Den,128GB,16,550000.00,
1641,916,Hong,L,16,230000.00,
1642,4444,Vang,32,3,690000.00,
1643,3446,Bac,29,41,640000.00,
1644,4873,Vang,L,35,430000.00,
1645,561,Bac,29,28,220000.00,
1646,2694,Trang,31,40,740000.00,
1647,3449,Do,256GB,47,160000.00,
1648,4443,Bac,30,0,930000.00,Loi Stock -> Fix: 0
1649,3717,Den,S,3,870000.00,
1650,1905,Do,S,50,60000.00,
1651,1433,Xam,XL,8,310000.00,
1652,403,Hong,30,23,220000.00,
1653,2246,Bac,29,17,160000.00,
1654,4097,Vang,128GB,29,890000.00,
1655,650,Vang,XL,48,850000.00,
1656,4863,Hong,31,0,300000.00,Loi Stock -> Fix: 0
1657,119,Do,L,0,650000.00,Loi Stock -> Fix: 0
1658,1222,Do,L,29,50000.00, | Loi Gia -> Fix
1659,1500,Trang,30,14,810000.00,
1660,3535,Do,256GB,17,410000.00,
1661,1487,Hong,M,1,40000.00,
1662,2141,Bac,M,34,310000.00,
1663,3565,Vang,L,44,890000.00,
1664,341,Trang,31,4,200000.00,
1665,3813,Den,30,0,900000.00,Loi Stock -> Fix: 0
1666,3677,Trang,256GB,34,900000.00,
1667,3346,Do,30,30,410000.00,
1668,1109,Do,32,49,980000.00,
1669,14,Xanh,S,17,220000.00,
1670,1820,Xam,128GB,7,940000.00,
1671,1871,Bac,S,22,190000.00,
1672,1407,Do,M,26,1000000.00,
1673,1672,Hong,L,28,660000.00,
1674,2797,Vang,31,18,410000.00,
1675,3614,Xam,29,49,30000.00,
1676,3162,Xam,256GB,10,300000.00,
1677,4320,Trang,256GB,32,50000.00, | Loi Gia -> Fix
1678,3238,Hong,S,46,870000.00,
1679,3037,Hong,256GB,32,500000.00,
1680,4587,Trang,S,0,190000.00,Loi Stock -> Fix: 0
1681,566,Trang,29,44,300000.00,
1682,980,Trang,S,41,850000.00,
1683,3818,Xanh,L,44,720000.00,
1684,3614,Den,M,8,850000.00,
1685,4520,Den,29,12,690000.00,
1686,1998,Den,XL,1,470000.00,
1687,537,Den,29,14,560000.00,
1688,766,Vang,30,5,70000.00,
1689,56,Den,29,0,210000.00,Loi Stock -> Fix: 0
1690,3697,Vang,31,1,80000.00,
1691,3811,Bac,M,23,110000.00,
1692,2644,Bac,L,8,930000.00,
1693,3327,Xam,L,15,220000.00,
1694,83,Trang,S,11,510000.00,
1695,72,Xam,L,0,690000.00,Loi Stock -> Fix: 0
1696,2466,Xanh,32,45,590000.00,
1697,4455,Vang,32,19,350000.00,
1698,3393,Trang,256GB,25,730000.00,
1699,2972,Do,30,35,30000.00,
1700,711,Bac,XL,13,440000.00,
1701,2607,Bac,128GB,27,280000.00,
1702,1390,Bac,128GB,31,430000.00,
1703,1693,Hong,30,0,420000.00,
1704,3849,Vang,XL,0,170000.00,Loi Stock -> Fix: 0
1705,3409,Xanh,S,2,620000.00,
1706,583,Vang,32,7,390000.00,
1707,4897,Hong,256GB,32,630000.00,
1708,4977,Xam,XL,39,310000.00,
1709,1298,Xam,256GB,43,570000.00,
1710,237,Hong,29,43,550000.00,
1711,2005,Xanh,M,1,850000.00,
1712,2585,Hong,M,36,850000.00,
1713,3020,Vang,31,36,750000.00,
1714,3328,Xam,256GB,13,880000.00,
1715,3820,Vang,29,29,720000.00,
1716,296,Hong,32,33,290000.00,
1717,2575,Bac,M,27,150000.00,
1718,2495,Trang,29,14,970000.00,
1719,1967,Den,L,28,540000.00,
1720,1268,Bac,128GB,20,520000.00,
1721,2766,Trang,XL,13,680000.00,
1722,3158,Den,S,0,430000.00,Loi Stock -> Fix: 0
1723,4096,Bac,M,0,740000.00,Loi Stock -> Fix: 0
1724,1148,Hong,XL,36,50000.00, | Loi Gia -> Fix
1725,4299,Vang,128GB,38,580000.00,
1726,3179,Bac,XL,15,770000.00,
1727,4969,Xanh,L,49,950000.00,
1728,1396,Trang,XL,43,690000.00,
1729,3084,Trang,30,5,430000.00,
1730,3992,Xam,29,26,720000.00,
1731,1368,Trang,M,36,250000.00,
1732,1567,Xanh,128GB,45,220000.00,
1733,3898,Do,S,36,130000.00,
1734,3490,Xam,256GB,43,240000.00,
1735,3705,Vang,128GB,46,280000.00,
1736,1745,Bac,256GB,47,860000.00,
1737,3463,Xanh,XL,34,640000.00,
1738,3565,Bac,31,2,620000.00,
1739,1137,Do,29,18,730000.00,
1740,1438,Xanh,29,45,230000.00,
1741,1043,Trang,XL,26,450000.00,
1742,2454,Xanh,256GB,9,540000.00,
1743,2373,Hong,L,30,490000.00,
1744,3500,Hong,M,46,440000.00,
1745,2077,Vang,S,13,240000.00,
1746,1274,Vang,31,24,840000.00,
1747,1685,Trang,32,2,780000.00,
1748,4229,Xam,L,48,300000.00,
1749,1740,Vang,S,0,490000.00,Loi Stock -> Fix: 0
1750,4477,Vang,31,22,500000.00,
1751,2169,Xam,256GB,46,20000.00,
1752,1586,Xanh,30,2,910000.00,
1753,2906,Xanh,256GB,19,150000.00,
1754,4149,Den,L,50,470000.00,
1755,2874,Hong,S,50,50000.00, | Loi Gia -> Fix
1756,4010,Trang,128GB,0,590000.00,Loi Stock -> Fix: 0
1757,213,Hong,128GB,2,960000.00,
1758,1417,Xam,128GB,12,90000.00,
1759,4281,Vang,256GB,13,700000.00,
1760,2038,Den,30,31,400000.00,
1761,4343,Den,128GB,19,40000.00,
1762,778,Vang,L,41,530000.00,
1763,4746,Xam,32,27,640000.00,
1764,964,Xanh,M,7,870000.00,
1765,3069,Vang,XL,26,120000.00,
1766,643,Xam,30,17,260000.00,
1767,1676,Xam,32,27,620000.00,
1768,190,Do,L,0,830000.00,Loi Stock -> Fix: 0
1769,120,Xam,29,27,990000.00,
1770,3330,Hong,M,3,380000.00,
1771,377,Xanh,30,34,170000.00,
1772,2020,Bac,XL,40,80000.00,
1773,524,Do,256GB,15,80000.00,
1774,3236,Hong,32,9,310000.00,
1775,1492,Trang,31,30,900000.00,
1776,688,Xanh,S,42,560000.00,
1777,1864,Xam,XL,0,750000.00,Loi Stock -> Fix: 0
1778,2447,Trang,128GB,7,480000.00,
1779,466,Den,M,31,880000.00,
1780,2668,Den,30,19,930000.00,
1781,1389,Bac,31,8,890000.00,
1782,4926,Do,128GB,36,110000.00,
1783,3211,Xam,31,36,920000.00,
1784,2590,Vang,XL,16,50000.00,
1785,2538,Do,32,38,800000.00,
1786,1753,Xanh,256GB,39,590000.00,
1787,3707,Xanh,32,8,790000.00,
1788,1068,Den,29,11,630000.00,
1789,4433,Den,S,14,1000000.00,
1790,4812,Do,XL,49,890000.00,
1791,1467,Hong,M,35,910000.00,
1792,931,Bac,32,10,50000.00, | Loi Gia -> Fix
1793,4077,Trang,M,5,660000.00,
1794,555,Bac,31,38,710000.00,
1795,4893,Hong,31,25,140000.00,
1796,2786,Hong,128GB,31,980000.00,
1797,2586,Bac,S,3,760000.00,
1798,4007,Vang,L,42,940000.00,
1799,3982,Vang,M,38,560000.00,
1800,4244,Den,31,45,50000.00, | Loi Gia -> Fix
1801,3925,Bac,XL,40,280000.00,
1802,819,Xam,30,27,70000.00,
1803,3028,Trang,32,36,50000.00, | Loi Gia -> Fix
1804,1517,Bac,L,30,210000.00,
1805,1803,Trang,L,2,920000.00,
1806,1572,Vang,XL,10,130000.00,
1807,1796,Hong,31,22,680000.00,
1808,3256,Trang,31,10,210000.00,
1809,1152,Xam,256GB,11,750000.00,
1810,2067,Den,128GB,28,80000.00,
1811,1694,Xam,M,33,50000.00, | Loi Gia -> Fix
1812,150,Vang,29,16,220000.00,
1813,3501,Bac,30,22,820000.00,
1814,1585,Hong,31,28,50000.00, | Loi Gia -> Fix
1815,128,Hong,XL,19,470000.00,
1816,4333,Do,L,40,250000.00,
1817,323,Xam,256GB,36,130000.00,
1818,1768,Xanh,32,8,220000.00,
1819,1671,Xanh,31,14,140000.00,
1820,3391,Hong,L,22,580000.00,
1821,154,Bac,XL,18,370000.00,
1822,3568,Vang,256GB,32,240000.00,
1823,3455,Den,30,19,130000.00,
1824,4380,Hong,30,11,690000.00,
1825,2427,Bac,L,11,510000.00,
1826,32,Vang,256GB,41,500000.00,
1827,2018,Xam,128GB,27,960000.00,
1828,1928,Hong,256GB,11,590000.00,
1829,1444,Xanh,L,45,920000.00,
1830,4289,Vang,M,43,790000.00,
1831,4575,Xam,32,34,750000.00,
1832,4904,Vang,M,5,360000.00,
1833,4578,Xam,32,9,590000.00,
1834,1280,Xanh,29,34,360000.00,
1835,2619,Vang,256GB,0,70000.00,Loi Stock -> Fix: 0
1836,2657,Trang,S,8,660000.00,
1837,893,Hong,XL,3,930000.00,
1838,530,Bac,31,0,40000.00,Loi Stock -> Fix: 0
1839,1006,Den,31,13,640000.00,
1840,3418,Den,30,18,760000.00,
1841,2987,Trang,128GB,14,490000.00,
1842,97,Do,M,39,280000.00,
1843,1991,Den,32,31,190000.00,
1844,3279,Hong,32,29,360000.00,
1845,4144,Trang,S,21,330000.00,
1846,1618,Xam,32,41,160000.00,
1847,403,Do,S,0,930000.00,Loi Stock -> Fix: 0
1848,4099,Xanh,30,47,140000.00,
1849,4101,Hong,30,7,730000.00,
1850,323,Bac,32,19,500000.00,
1851,4841,Hong,31,43,190000.00,
1852,2276,Xanh,M,11,50000.00, | Loi Gia -> Fix
1853,3344,Den,32,2,570000.00,
1854,3994,Hong,L,3,790000.00,
1855,3838,Do,M,42,10000.00,
1856,629,Den,29,3,770000.00,
1857,996,Vang,31,22,540000.00,
1858,4065,Vang,32,11,200000.00,
1859,4878,Trang,256GB,43,730000.00,
1860,2697,Bac,S,11,740000.00,
1861,3035,Xam,128GB,46,20000.00,
1862,3336,Hong,M,9,50000.00, | Loi Gia -> Fix
1863,658,Den,256GB,17,620000.00,
1864,1924,Den,M,17,800000.00,
1865,4961,Xam,128GB,39,540000.00,
1866,4909,Xam,29,1,90000.00,
1867,4509,Den,31,8,210000.00,
1868,1740,Bac,256GB,19,700000.00,
1869,633,Xanh,31,37,430000.00,
1870,3447,Do,31,11,510000.00,
1871,513,Xanh,M,31,550000.00,
1872,2802,Bac,128GB,18,90000.00,
1873,155,Den,31,13,540000.00,
1874,135,Hong,XL,2,50000.00, | Loi Gia -> Fix
1875,4076,Hong,256GB,29,50000.00, | Loi Gia -> Fix
1876,2010,Bac,32,15,750000.00,
1877,4307,Do,256GB,19,920000.00,
1878,3571,Trang,256GB,32,40000.00,
1879,1640,Bac,30,41,50000.00, | Loi Gia -> Fix
1880,3478,Vang,256GB,23,550000.00,
1881,902,Den,L,14,170000.00,
1882,2683,Xanh,L,0,660000.00,Loi Stock -> Fix: 0
1883,186,Do,S,0,700000.00,Loi Stock -> Fix: 0
1884,2307,Do,L,36,820000.00,
1885,2338,Vang,30,0,630000.00,Loi Stock -> Fix: 0
1886,4718,Trang,L,22,510000.00,
1887,1618,Trang,XL,46,570000.00,
1888,221,Xam,29,30,450000.00,
1889,4342,Do,XL,50,440000.00,
1890,2536,Xam,XL,0,230000.00,Loi Stock -> Fix: 0
1891,2750,Bac,30,24,870000.00,
1892,4037,Den,32,25,570000.00,
1893,2856,Trang,M,30,620000.00,
1894,3374,Xam,32,0,740000.00,Loi Stock -> Fix: 0
1895,3161,Den,31,26,850000.00,
1896,1555,Den,M,17,290000.00,
1897,4279,Den,29,18,330000.00,
1898,766,Trang,29,26,180000.00,
1899,442,Vang,S,2,100000.00,
1900,3658,Trang,32,45,930000.00,
1901,2906,Do,XL,44,900000.00,
1902,457,Xam,L,41,750000.00,
1903,2964,Den,128GB,41,890000.00,
1904,3674,Xanh,32,6,470000.00,
1905,367,Vang,XL,33,780000.00,
1906,1839,Hong,L,39,450000.00,
1907,4588,Trang,XL,30,480000.00,
1908,4508,Hong,30,41,400000.00,
1909,4057,Hong,32,18,670000.00,
1910,4276,Trang,256GB,27,940000.00,
1911,2004,Trang,S,28,50000.00, | Loi Gia -> Fix
1912,3814,Xam,XL,43,50000.00, | Loi Gia -> Fix
1913,636,Bac,128GB,39,1000000.00,
1914,1284,Trang,128GB,33,450000.00,
1915,4174,Bac,32,21,930000.00,
1916,2692,Hong,29,7,690000.00,
1917,2469,Vang,30,29,630000.00,
1918,1494,Vang,M,0,690000.00,Loi Stock -> Fix: 0
1919,2546,Xam,31,18,850000.00,
1920,3836,Vang,256GB,22,50000.00, | Loi Gia -> Fix
1921,4210,Trang,32,3,330000.00,
1922,1001,Hong,XL,32,950000.00,
1923,2220,Bac,L,38,850000.00,
1924,4934,Bac,30,34,760000.00,
1925,3,Bac,29,0,530000.00,Loi Stock -> Fix: 0
1926,811,Do,S,2,520000.00,
1927,2285,Vang,30,43,50000.00, | Loi Gia -> Fix
1928,3379,Hong,M,7,540000.00,
1929,2294,Trang,S,18,930000.00,
1930,1883,Den,30,29,720000.00,
1931,2817,Xanh,31,48,940000.00,
1932,2547,Xanh,M,39,240000.00,
1933,1048,Hong,S,41,210000.00,
1934,1652,Trang,XL,21,590000.00,
1935,592,Bac,XL,39,90000.00,
1936,1191,Den,XL,1,520000.00,
1937,4052,Hong,29,3,510000.00,
1938,4143,Xanh,29,27,10000.00,
1939,3183,Xam,31,48,50000.00, | Loi Gia -> Fix
1940,4640,Hong,32,0,360000.00,Loi Stock -> Fix: 0
1941,3999,Xanh,32,33,890000.00,
1942,3631,Trang,M,10,950000.00,
1943,124,Hong,L,38,790000.00,
1944,3341,Bac,L,50,930000.00,
1945,1711,Vang,256GB,2,170000.00,
1946,1887,Trang,29,33,230000.00,
1947,4610,Den,32,20,240000.00,
1948,2457,Xam,M,50,630000.00,
1949,159,Do,256GB,17,720000.00,
1950,2082,Xam,30,0,260000.00,Loi Stock -> Fix: 0
1951,99,Trang,31,40,120000.00,
1952,1773,Bac,S,6,470000.00,
1953,4155,Hong,S,26,210000.00,
1954,4137,Hong,L,2,140000.00,
1955,4726,Bac,31,26,470000.00,
1956,2596,Den,S,29,770000.00,
1957,413,Hong,XL,27,40000.00,
1958,3946,Den,32,14,50000.00, | Loi Gia -> Fix
1959,2244,Bac,M,19,510000.00,
1960,1446,Do,S,15,720000.00,
1961,2374,Den,M,21,850000.00,
1962,4639,Trang,29,42,310000.00,
1963,1741,Do,30,1,220000.00,
1964,763,Xanh,29,44,850000.00,
1965,4331,Xanh,30,12,460000.00,
1966,1481,Trang,31,9,580000.00,
1967,521,Do,256GB,8,240000.00,
1968,3473,Bac,30,3,60000.00,
1969,1165,Hong,30,47,290000.00,
1970,2595,Trang,M,11,640000.00,
1971,3820,Vang,L,5,520000.00,
1972,1108,Xam,128GB,6,20000.00,
1973,538,Xanh,32,43,640000.00,
1974,542,Do,M,27,840000.00,
1975,3115,Xanh,29,46,960000.00,
1976,4812,Trang,32,43,650000.00,
1977,3057,Hong,32,20,50000.00, | Loi Gia -> Fix
1978,2356,Bac,128GB,47,880000.00,
1979,1925,Hong,29,3,470000.00,
1980,2035,Xanh,XL,44,530000.00,
1981,4683,Vang,S,20,50000.00,
1982,4550,Vang,L,0,240000.00,
1983,2928,Xam,L,10,830000.00,
1984,1230,Den,30,29,1000000.00,
1985,3983,Xanh,XL,49,770000.00,
1986,1727,Do,256GB,9,930000.00,
1987,2661,Do,30,48,580000.00,
1988,3598,Hong,29,29,80000.00,
1989,1555,Xam,256GB,21,830000.00,
1990,3473,Hong,29,9,180000.00,
1991,4885,Xanh,32,45,310000.00,
1992,1721,Bac,L,13,860000.00,
1993,271,Trang,31,10,50000.00, | Loi Gia -> Fix
1994,1263,Vang,32,24,590000.00,
1995,2294,Trang,S,44,420000.00,
1996,3713,Do,XL,0,180000.00,Loi Stock -> Fix: 0
1997,277,Do,256GB,5,50000.00,
1998,195,Den,M,6,330000.00,
1999,1460,Xam,M,27,550000.00,
2000,642,Trang,31,30,710000.00,
2001,2302,Hong,32,38,730000.00,
2002,766,Xam,XL,42,200000.00,
2003,1526,Xanh,L,16,910000.00,
2004,2181,Bac,128GB,46,210000.00,
2005,2055,Den,30,45,120000.00,
2006,2197,Do,32,41,200000.00,
2007,3823,Xam,L,1,140000.00,
2008,2100,Bac,S,18,890000.00,
2009,4353,Den,XL,35,460000.00,
2010,2350,Den,M,8,540000.00,
2011,4125,Xam,32,35,570000.00,
2012,4079,Trang,256GB,0,820000.00,
2013,919,Vang,256GB,16,370000.00,
2014,1567,Xanh,256GB,32,820000.00,
2015,370,Bac,32,7,320000.00,
2016,1720,Do,128GB,43,30000.00,
2017,3149,Trang,256GB,2,220000.00,
2018,4490,Do,256GB,27,90000.00,
2019,4136,Den,256GB,13,920000.00,
2020,2589,Den,M,25,920000.00,
2021,4068,Den,29,30,1000000.00,
2022,459,Trang,L,29,80000.00,
2023,2622,Xanh,32,4,30000.00,
2024,935,Do,XL,3,910000.00,
2025,2848,Vang,32,45,270000.00,
2026,1685,Xam,S,10,710000.00,
2027,1680,Xanh,30,33,720000.00,
2028,3552,Xanh,128GB,22,550000.00,
2029,3403,Trang,XL,39,510000.00,
2030,2075,Trang,256GB,18,50000.00, | Loi Gia -> Fix
2031,4214,Xanh,128GB,20,370000.00,
2032,4425,Bac,32,22,280000.00,
2033,2276,Trang,M,12,940000.00,
2034,3622,Do,32,8,980000.00,
2035,116,Xanh,30,43,500000.00,
2036,1157,Den,30,14,50000.00, | Loi Gia -> Fix
2037,3622,Den,256GB,22,780000.00,
2038,2902,Den,128GB,0,490000.00,Loi Stock -> Fix: 0
2039,3046,Xanh,XL,5,50000.00, | Loi Gia -> Fix
2040,4420,Do,32,13,940000.00,
2041,2967,Bac,XL,47,360000.00,
2042,3658,Bac,128GB,32,1000000.00,
2043,2947,Xam,256GB,22,210000.00,
2044,1042,Trang,S,17,850000.00,
2045,2775,Xam,32,12,350000.00,
2046,386,Do,M,17,890000.00,
2047,2215,Den,29,46,820000.00,
2048,211,Hong,M,43,740000.00,
2049,2300,Xam,L,1,750000.00,
2050,578,Hong,256GB,33,220000.00,
2051,1512,Bac,XL,44,820000.00,
2052,3837,Do,31,8,890000.00,
2053,2668,Vang,30,26,430000.00,
2054,1505,Xanh,L,20,690000.00,
2055,3073,Bac,29,38,180000.00,
2056,4927,Trang,30,15,880000.00,
2057,2686,Hong,29,0,630000.00,Loi Stock -> Fix: 0
2058,2427,Bac,128GB,12,490000.00,
2059,4889,Hong,31,9,1000000.00,
2060,2661,Xam,29,11,190000.00,
2061,1836,Hong,XL,32,230000.00,
2062,1956,Xam,M,47,800000.00,
2063,3511,Den,256GB,13,50000.00, | Loi Gia -> Fix
2064,967,Vang,128GB,17,650000.00,
2065,4181,Vang,31,30,710000.00,
2066,4536,Vang,30,40,760000.00,
2067,4216,Bac,XL,34,70000.00,
2068,910,Vang,32,33,200000.00,
2069,2945,Vang,M,31,860000.00,
2070,3152,Bac,S,5,50000.00, | Loi Gia -> Fix
2071,1398,Den,L,19,140000.00,
2072,1901,Bac,128GB,9,140000.00,
2073,581,Vang,256GB,27,480000.00,
2074,2238,Hong,29,1,810000.00,
2075,1096,Trang,S,30,960000.00,
2076,975,Vang,256GB,38,650000.00,
2077,4137,Hong,L,3,590000.00,
2078,209,Xanh,S,8,730000.00,
2079,2056,Vang,32,44,100000.00,
2080,2019,Xanh,32,30,450000.00,
2081,3673,Do,31,18,920000.00,
2082,4060,Vang,M,49,750000.00,
2083,166,Den,M,7,930000.00,
2084,2995,Xanh,29,42,120000.00,
2085,887,Do,M,39,940000.00,
2086,1645,Xam,32,28,230000.00,
2087,3158,Do,31,47,850000.00,
2088,4811,Xanh,256GB,4,560000.00,
2089,1157,Vang,XL,0,800000.00,Loi Stock -> Fix: 0
2090,1019,Do,256GB,6,970000.00,
2091,2642,Xanh,L,6,830000.00,
2092,1907,Vang,30,8,70000.00,
2093,4325,Hong,32,32,800000.00,
2094,2004,Hong,30,0,250000.00,Loi Stock -> Fix: 0
2095,941,Den,31,13,380000.00,
2096,1376,Bac,L,15,790000.00,
2097,3261,Hong,30,38,990000.00,
2098,97,Xanh,S,0,180000.00,Loi Stock -> Fix: 0
2099,619,Hong,S,41,500000.00,
2100,1906,Den,256GB,26,480000.00,
2101,3261,Vang,29,0,820000.00,Loi Stock -> Fix: 0
2102,804,Xam,30,4,760000.00,
2103,3215,Den,32,10,40000.00,
2104,4481,Trang,M,21,520000.00,
2105,669,Bac,XL,3,350000.00,
2106,2152,Bac,M,10,80000.00,
2107,745,Trang,256GB,50,50000.00, | Loi Gia -> Fix
2108,2563,Vang,31,22,660000.00,
2109,4948,Do,256GB,22,350000.00,
2110,710,Vang,M,16,370000.00,
2111,3387,Xanh,29,14,710000.00,
2112,1099,Do,S,5,500000.00,
2113,1757,Vang,M,5,780000.00,
2114,1337,Xam,L,36,790000.00,
2115,3912,Xam,30,28,270000.00,
2116,228,Vang,XL,39,110000.00,
2117,3391,Xanh,L,8,370000.00,
2118,1549,Hong,256GB,24,940000.00,
2119,1048,Bac,256GB,48,490000.00,
2120,1012,Den,256GB,18,120000.00,
2121,396,Trang,29,9,790000.00,
2122,1541,Hong,30,41,430000.00,
2123,4991,Trang,30,19,430000.00,
2124,2251,Den,XL,50,800000.00,
2125,1648,Xam,29,44,60000.00,
2126,2380,Xam,30,4,820000.00,
2127,4297,Den,256GB,47,590000.00,
2128,2177,Hong,30,0,100000.00,Loi Stock -> Fix: 0
2129,196,Hong,XL,6,140000.00,
2130,2722,Xam,S,11,610000.00,
2131,4188,Bac,31,9,730000.00,
2132,3837,Xam,32,8,260000.00,
2133,2696,Trang,30,45,960000.00,
2134,4585,Den,S,14,570000.00,
2135,3702,Trang,XL,6,930000.00,
2136,3510,Do,32,23,480000.00,
2137,3561,Bac,XL,26,800000.00,
2138,741,Bac,32,0,860000.00,
2139,3172,Hong,S,22,970000.00,
2140,430,Bac,30,13,230000.00,
2141,1199,Vang,31,8,250000.00,
2142,4567,Do,256GB,37,370000.00,
2143,1907,Hong,S,42,940000.00,
2144,1495,Bac,S,21,40000.00,
2145,373,Bac,M,27,10000.00,
2146,2187,Trang,S,25,610000.00,
