id,order_id,variant_id,quantity,price_at_purchase
6653,1067,1774,1,100000.00
6654,2714,5406,1,100000.00
6655,5108,11951,1,100000.00
6656,14128,4721,1,100000.00
6657,6608,4803,1,100000.00
6658,1003,6889,1,100000.00
6659,11131,1463,1,100000.00
6660,13190,6671,1,100000.00
6661,247,4831,1,100000.00
6662,9601,11131,1,100000.00
6663,12161,8982,1,100000.00
6664,5946,11014,1,100000.00
6665,14667,3730,1,100000.00
6666,6178,10509,1,100000.00
6667,1715,6083,1,100000.00
6668,1099,5182,1,100000.00
6669,4275,6376,1,100000.00
6670,743,3779,1,100000.00
6671,186,1933,1,100000.00
6672,11900,3784,1,100000.00
6673,9552,7269,1,100000.00
6674,2332,1066,1,100000.00
6675,6854,7521,1,100000.00
6676,7137,6878,1,100000.00
6677,5124,10986,1,100000.00
6678,10270,988,1,100000.00
6679,12580,2976,1,100000.00
6680,3344,6214,1,100000.00
6681,2787,7023,1,100000.00
6682,7579,8504,1,100000.00
6683,8064,11691,1,100000.00
6684,249,6414,1,100000.00
6685,837,1513,1,100000.00
6686,7973,3852,1,100000.00
6687,739,11001,1,100000.00
6688,13134,10830,1,100000.00
6689,5962,1219,1,100000.00
6690,3031,7885,1,100000.00
6691,3925,11101,1,100000.00
6692,1331,9611,1,100000.00
6693,7292,11910,1,100000.00
6694,14518,5179,1,100000.00
6695,14099,1154,1,100000.00
6696,358,11184,1,100000.00
6697,984,10163,1,100000.00
6698,1736,864,1,100000.00
6699,4130,2672,1,100000.00
6700,2127,3828,1,100000.00
6701,6444,5444,1,100000.00
6702,8232,1967,1,100000.00
6703,3585,4422,1,100000.00
6704,6521,5304,1,100000.00
6705,14210,2961,1,100000.00
6706,2703,10342,1,100000.00
6707,12555,5567,1,100000.00
6708,9967,6792,1,100000.00
6709,2619,3431,1,100000.00
6710,3412,7854,1,100000.00
6711,3650,3407,1,100000.00
6712,3391,2455,1,100000.00
6713,4565,848,1,100000.00
6714,2821,8311,1,100000.00
6715,8084,8325,1,100000.00
6716,5226,4325,1,100000.00
6717,3765,4783,1,100000.00
6718,4091,4255,1,100000.00
6719,8010,521,1,100000.00
6720,14065,2682,1,100000.00
6721,13165,2114,1,100000.00
6722,265,5194,1,100000.00
6723,7011,3740,1,100000.00
6724,5417,8585,1,100000.00
6725,7126,5472,1,100000.00
6726,6221,1512,1,100000.00
6727,11341,9244,1,100000.00
6728,13871,8752,1,100000.00
6729,14223,4411,1,100000.00
6730,1069,9203,1,100000.00
6731,10524,11327,1,100000.00
6732,12037,11444,1,100000.00
6733,8492,1053,1,100000.00
6734,9331,7056,1,100000.00
6735,9552,532,1,100000.00
6736,6659,9799,1,100000.00
6737,9678,9932,1,100000.00
6738,3577,5163,1,100000.00
6739,14971,679,1,100000.00
6740,4413,11492,1,100000.00
6741,12105,1991,1,100000.00
6742,9597,3997,1,100000.00
6743,1368,8348,1,100000.00
6744,7211,2447,1,100000.00
6745,2681,6024,1,100000.00
6746,13214,11591,1,100000.00
6747,12661,5041,1,100000.00
6748,8516,7350,1,100000.00
6749,8172,6209,1,100000.00
6750,9356,6934,1,100000.00
6751,8497,1278,1,100000.00
6752,14049,9364,1,100000.00
6753,2554,1377,1,100000.00
6754,1947,3551,1,100000.00
6755,7710,7509,1,100000.00
6756,11784,6795,1,100000.00
6757,14695,398,1,100000.00
6758,5088,353,1,100000.00
6759,9759,4644,1,100000.00
6760,10054,5575,1,100000.00
6761,11719,1098,1,100000.00
6762,7106,4487,1,100000.00
6763,10859,6191,1,100000.00
6764,8363,7007,1,100000.00
6765,4985,6321,1,100000.00
6766,6386,9413,1,100000.00
6767,2328,1176,1,100000.00
6768,13066,9813,1,100000.00
6769,4973,3478,1,100000.00
6770,1571,8376,1,100000.00
6771,2144,8921,1,100000.00
6772,8437,8690,1,100000.00
6773,741,4555,1,100000.00
6774,7874,10537,1,100000.00
6775,1999,5191,1,100000.00
6776,5468,7885,1,100000.00
6777,4231,3223,1,100000.00
6778,2486,7336,1,100000.00
6779,7450,5070,1,100000.00
6780,6111,8611,1,100000.00
6781,8600,10431,1,100000.00
6782,2064,8722,1,100000.00
6783,10865,4024,1,100000.00
6784,7935,477,1,100000.00
6785,3802,9311,1,100000.00
6786,4788,2572,1,100000.00
6787,61,3016,1,100000.00
6788,9,3823,1,100000.00
6789,8918,9840,1,100000.00
6790,5590,6119,1,100000.00
6791,1666,5881,1,100000.00
6792,7906,628,1,100000.00
6793,707,7714,1,100000.00
6794,3774,11740,1,100000.00
6795,13430,4161,1,100000.00
6796,5435,5269,1,100000.00
6797,4861,896,1,100000.00
6798,7140,2959,1,100000.00
6799,2791,5522,1,100000.00
6800,13990,7745,1,100000.00
6801,8437,10736,1,100000.00
6802,5515,11822,1,100000.00
6803,4201,2933,1,100000.00
6804,9350,9812,1,100000.00
6805,1735,8498,1,100000.00
6806,8785,1553,1,100000.00
6807,717,2318,1,100000.00
6808,6515,6610,1,100000.00
6809,1295,11870,1,100000.00
6810,1709,1273,1,100000.00
6811,139,4541,1,100000.00
6812,13979,10826,1,100000.00
6813,6723,11240,1,100000.00
6814,1264,4274,1,100000.00
6815,11216,1209,1,100000.00
6816,3337,10645,1,100000.00
6817,13571,61,1,100000.00
6818,660,2802,1,100000.00
6819,14640,116,1,100000.00
6820,5090,2581,1,100000.00
6821,10508,5765,1,100000.00
6822,10647,7834,1,100000.00
6823,3485,10556,1,100000.00
6824,11867,6809,1,100000.00
6825,5400,2145,1,100000.00
6826,10128,850,1,100000.00
6827,9580,7989,1,100000.00
6828,14756,3285,1,100000.00
6829,10614,6667,1,100000.00
6830,14457,11406,1,100000.00
6831,13327,449,1,100000.00
6832,13511,6124,1,100000.00
6833,3504,10330,1,100000.00
6834,3251,8365,1,100000.00
6835,8502,5498,1,100000.00
6836,14568,8104,1,100000.00
6837,7615,9917,1,100000.00
6838,6884,3318,1,100000.00
6839,13796,788,1,100000.00
6840,3334,5853,1,100000.00
6841,4961,8253,1,100000.00
6842,4827,4763,1,100000.00
6843,207,6398,1,100000.00
6844,1480,6251,1,100000.00
6845,7339,10685,1,100000.00
6846,10986,3351,1,100000.00
6847,7192,1471,1,100000.00
6848,8081,2587,1,100000.00
6849,4847,2427,1,100000.00
6850,11547,8305,1,100000.00
6851,4975,11354,1,100000.00
6852,7309,3999,1,100000.00
6853,6511,5934,1,100000.00
6854,5003,8345,1,100000.00
6855,7039,2540,1,100000.00
6856,13401,10643,1,100000.00
6857,12295,7719,1,100000.00
6858,4858,6984,1,100000.00
6859,271,8074,1,100000.00
6860,8469,11040,1,100000.00
6861,13814,850,1,100000.00
6862,1137,577,1,100000.00
6863,1431,10214,1,100000.00
6864,5253,8181,1,100000.00
6865,7125,4340,1,100000.00
6866,5273,6356,1,100000.00
6867,13935,2153,1,100000.00
6868,10163,11310,1,100000.00
6869,10230,5420,1,100000.00
6870,11858,6903,1,100000.00
6871,2235,11991,1,100000.00
6872,47,2063,1,100000.00
6873,4597,1843,1,100000.00
6874,4025,1197,1,100000.00
6875,4065,2992,1,100000.00
6876,14063,1863,1,100000.00
6877,698,1918,1,100000.00
6878,7816,4769,1,100000.00
6879,4200,6827,1,100000.00
6880,5718,9808,1,100000.00
6881,11357,5816,1,100000.00
6882,9185,3241,1,100000.00
6883,13242,6074,1,100000.00
6884,3936,5322,1,100000.00
6885,3600,2859,1,100000.00
6886,3699,10917,1,100000.00
6887,5402,9386,1,100000.00
6888,7828,8677,1,100000.00
6889,13136,4917,1,100000.00
6890,8995,3326,1,100000.00
6891,8431,3042,1,100000.00
6892,13328,4150,1,100000.00
6893,4636,8117,1,100000.00
6894,7812,7529,1,100000.00
6895,10991,3968,1,100000.00
6896,7952,3357,1,100000.00
6897,12356,7069,1,100000.00
6898,10647,10308,1,100000.00
6899,4644,5633,1,100000.00
6900,2088,6663,1,100000.00
6901,2194,9886,1,100000.00
6902,1923,4053,1,100000.00
6903,10234,10456,1,100000.00
6904,7436,8680,1,100000.00
6905,4516,10049,1,100000.00
6906,14781,8496,1,100000.00
6907,5686,8180,1,100000.00
6908,5390,5822,1,100000.00
6909,2079,6122,1,100000.00
6910,4240,6799,1,100000.00
6911,392,6876,1,100000.00
6912,7904,5491,1,100000.00
6913,2781,53,1,100000.00
6914,8599,7929,1,100000.00
6915,4985,7923,1,100000.00
6916,11861,2041,1,100000.00
6917,3088,8251,1,100000.00
6918,13085,6973,1,100000.00
6919,5061,7702,1,100000.00
6920,844,7245,1,100000.00
6921,9332,1643,1,100000.00
6922,7779,2966,1,100000.00
6923,10586,10170,1,100000.00
6924,13813,9718,1,100000.00
6925,5144,7859,1,100000.00
6926,938,9990,1,100000.00
6927,5423,657,1,100000.00
6928,8289,6532,1,100000.00
6929,9021,1430,1,100000.00
6930,10588,3772,1,100000.00
6931,12093,10659,1,100000.00
6932,14253,11027,1,100000.00
6933,9661,4084,1,100000.00
6934,14071,10800,1,100000.00
6935,241,8151,1,100000.00
6936,1687,9895,1,100000.00
6937,2493,6247,1,100000.00
6938,11713,7203,1,100000.00
6939,2223,9033,1,100000.00
6940,9439,8368,1,100000.00
6941,13643,3298,1,100000.00
6942,13452,9186,1,100000.00
6943,664,275,1,100000.00
6944,12279,2309,1,100000.00
6945,13295,2930,1,100000.00
6946,14027,1954,1,100000.00
6947,13268,6086,1,100000.00
6948,9235,4714,1,100000.00
6949,7797,1566,1,100000.00
6950,12067,3106,1,100000.00
6951,12776,10031,1,100000.00
6952,5417,5740,1,100000.00
6953,394,8649,1,100000.00
6954,8307,8750,1,100000.00
6955,10097,5332,1,100000.00
6956,8330,4160,1,100000.00
6957,7538,9196,1,100000.00
6958,6163,2359,1,100000.00
6959,12127,5654,1,100000.00
6960,14631,3466,1,100000.00
6961,9064,7646,1,100000.00
6962,792,8189,1,100000.00
6963,10618,2799,1,100000.00
6964,10636,6066,1,100000.00
6965,13294,5550,1,100000.00
6966,1990,1160,1,100000.00
6967,11896,11699,1,100000.00
6968,7271,3085,1,100000.00
6969,9479,10468,1,100000.00
6970,1804,7752,1,100000.00
6971,9580,4816,1,100000.00
6972,2281,924,1,100000.00
6973,11780,10309,1,100000.00
6974,6819,8890,1,100000.00
6975,11160,6767,1,100000.00
6976,2075,902,1,100000.00
6977,11308,11598,1,100000.00
6978,767,9347,1,100000.00
6979,11700,370,1,100000.00
6980,3570,9310,1,100000.00
6981,4849,3574,1,100000.00
6982,4532,3700,1,100000.00
6983,7683,11702,1,100000.00
6984,12836,2561,1,100000.00
6985,14641,9038,1,100000.00
6986,3217,1350,1,100000.00
6987,10613,11952,1,100000.00
6988,4976,4534,1,100000.00
6989,7779,11362,1,100000.00
6990,5848,2621,1,100000.00
6991,7447,2546,1,100000.00
6992,3041,7853,1,100000.00
6993,14981,9110,1,100000.00
6994,9547,11591,1,100000.00
6995,8076,5892,1,100000.00
6996,12475,6211,1,100000.00
6997,3268,11787,1,100000.00
6998,2192,11740,1,100000.00
6999,8367,5101,1,100000.00
7000,13324,8858,1,100000.00
7001,5892,7257,1,100000.00
7002,10718,7677,1,100000.00
7003,14030,11817,1,100000.00
7004,11004,8354,1,100000.00
7005,6731,4789,1,100000.00
7006,12269,5814,1,100000.00
7007,7392,9777,1,100000.00
7008,7581,10101,1,100000.00
7009,7530,2762,1,100000.00
7010,1034,4573,1,100000.00
7011,10407,2616,1,100000.00
7012,13451,10324,1,100000.00
7013,5707,6369,1,100000.00
7014,7288,7410,1,100000.00
7015,8087,1995,1,100000.00
7016,1428,7501,1,100000.00
7017,411,923,1,100000.00
7018,12463,4703,1,100000.00
7019,13420,174,1,100000.00
7020,11040,9238,1,100000.00
7021,9305,882,1,100000.00
7022,2904,2872,1,100000.00
7023,247,3235,1,100000.00
7024,145,1648,1,100000.00
7025,517,2558,1,100000.00
7026,8238,9625,1,100000.00
7027,5106,10275,1,100000.00
7028,6796,6,1,100000.00
7029,6665,2860,1,100000.00
7030,8350,8204,1,100000.00
7031,2655,11236,1,100000.00
7032,4302,13,1,100000.00
7033,1387,3366,1,100000.00
7034,6911,6818,1,100000.00
7035,3668,1203,1,100000.00
7036,14488,8356,1,100000.00
7037,281,9711,1,100000.00
7038,475,4727,1,100000.00
7039,10977,10617,1,100000.00
7040,13107,2995,1,100000.00
7041,1130,6373,1,100000.00
7042,7627,3536,1,100000.00
7043,13055,1848,1,100000.00
7044,6564,11885,1,100000.00
7045,2139,5823,1,100000.00
7046,5799,9373,1,100000.00
7047,6866,10349,1,100000.00
7048,13488,7279,1,100000.00
7049,8175,6287,1,100000.00
7050,11523,6489,1,100000.00
7051,4488,4237,1,100000.00
7052,12344,10464,1,100000.00
7053,2670,1439,1,100000.00
7054,9194,5703,1,100000.00
7055,11808,9545,1,100000.00
7056,6366,8529,1,100000.00
7057,5103,2805,1,100000.00
7058,11279,1140,1,100000.00
7059,715,3788,1,100000.00
7060,12598,11549,1,100000.00
7061,8349,528,1,100000.00
7062,3302,5241,1,100000.00
7063,7510,9113,1,100000.00
7064,12774,11655,1,100000.00
7065,140,4010,1,100000.00
7066,9359,4600,1,100000.00
7067,12669,5679,1,100000.00
7068,6981,4480,1,100000.00
7069,12732,11830,1,100000.00
7070,14115,4924,1,100000.00
7071,9577,1959,1,100000.00
7072,6631,1919,1,100000.00
7073,9093,5408,1,100000.00
7074,2972,11387,1,100000.00
7075,5179,8914,1,100000.00
7076,10942,9641,1,100000.00
7077,9441,9074,1,100000.00
7078,705,2453,1,100000.00
7079,502,5116,1,100000.00
7080,13122,6697,1,100000.00
7081,5334,1579,1,100000.00
7082,8647,5043,1,100000.00
7083,10936,4878,1,100000.00
7084,8634,2134,1,100000.00
7085,5952,6983,1,100000.00
7086,9848,4906,1,100000.00
7087,10817,10917,1,100000.00
7088,9264,4753,1,100000.00
7089,8138,1692,1,100000.00
7090,13448,9624,1,100000.00
7091,2017,1118,1,100000.00
7092,12145,1061,1,100000.00
7093,7478,5016,1,100000.00
7094,3866,2723,1,100000.00
7095,6270,10731,1,100000.00
7096,9066,3976,1,100000.00
7097,8392,2630,1,100000.00
7098,1607,10815,1,100000.00
7099,11051,1757,1,100000.00
7100,8811,54,1,100000.00
7101,11486,4072,1,100000.00
7102,13998,4806,1,100000.00
7103,466,3162,1,100000.00
7104,7103,4346,1,100000.00
7105,1082,4091,1,100000.00
7106,9604,11007,1,100000.00
7107,13027,5221,1,100000.00
7108,762,9799,1,100000.00
7109,4222,1848,1,100000.00
7110,790,8217,1,100000.00
7111,6714,5946,1,100000.00
7112,9049,11640,1,100000.00
7113,11918,4398,1,100000.00
7114,10298,10126,1,100000.00
7115,1252,4176,1,100000.00
7116,11629,10518,1,100000.00
7117,7161,11307,1,100000.00
7118,10777,3683,1,100000.00
7119,1441,9015,1,100000.00
7120,8600,10800,1,100000.00
7121,13904,3698,1,100000.00
7122,2991,2372,1,100000.00
7123,7579,9690,1,100000.00
7124,9925,2753,1,100000.00
7125,5621,10916,1,100000.00
7126,3721,2442,1,100000.00
7127,9190,10268,1,100000.00
7128,13180,5711,1,100000.00
7129,11549,9561,1,100000.00
7130,6317,22,1,100000.00
7131,13861,1404,1,100000.00
7132,13139,4680,1,100000.00
7133,7542,6149,1,100000.00
7134,1629,11829,1,100000.00
7135,8235,2866,1,100000.00
7136,4693,3812,1,100000.00
7137,11033,4085,1,100000.00
7138,6980,2043,1,100000.00
7139,13183,2033,1,100000.00
7140,13055,4136,1,100000.00
7141,800,8369,1,100000.00
7142,9158,2826,1,100000.00
7143,309,10245,1,100000.00
7144,3861,5823,1,100000.00
7145,5040,8506,1,100000.00
7146,13868,10250,1,100000.00
7147,7236,9428,1,100000.00
7148,8049,8832,1,100000.00
7149,2008,8394,1,100000.00
7150,10221,1520,1,100000.00
7151,4202,63,1,100000.00
7152,2844,8397,1,100000.00
7153,12664,3416,1,100000.00
7154,13486,1049,1,100000.00
7155,745,4831,1,100000.00
7156,13875,7919,1,100000.00
7157,91,9779,1,100000.00
7158,43,7981,1,100000.00
7159,14749,6058,1,100000.00
7160,850,3228,1,100000.00
7161,10852,2084,1,100000.00
7162,9387,11806,1,100000.00
7163,6412,10029,1,100000.00
7164,6732,2323,1,100000.00
7165,9140,3374,1,100000.00
7166,11615,5960,1,100000.00
7167,6940,2608,1,100000.00
7168,5736,3165,1,100000.00
7169,6546,9007,1,100000.00
7170,1898,6512,1,100000.00
7171,14175,9495,1,100000.00
7172,10741,7563,1,100000.00
7173,9465,6270,1,100000.00
7174,10194,1127,1,100000.00
7175,7241,6910,1,100000.00
7176,4063,11260,1,100000.00
7177,14533,7149,1,100000.00
7178,10893,2918,1,100000.00
7179,1448,7226,1,100000.00
7180,6382,6261,1,100000.00
7181,7061,3813,1,100000.00
7182,4445,6225,1,100000.00
7183,1811,4572,1,100000.00
7184,11070,2344,1,100000.00
7185,8754,1934,1,100000.00
7186,12012,5270,1,100000.00
7187,2516,8430,1,100000.00
7188,12105,2736,1,100000.00
7189,5766,902,1,100000.00
7190,4160,3853,1,100000.00
7191,14981,4309,1,100000.00
7192,7694,7217,1,100000.00
7193,5414,6567,1,100000.00
7194,3079,4055,1,100000.00
7195,11646,3951,1,100000.00
7196,3005,698,1,100000.00
7197,904,10851,1,100000.00
7198,7819,992,1,100000.00
7199,7341,532,1,100000.00
7200,6152,7076,1,100000.00
7201,1893,4329,1,100000.00
7202,8488,5310,1,100000.00
7203,6163,6103,1,100000.00
7204,13460,2961,1,100000.00
7205,4695,3615,1,100000.00
7206,12560,10609,1,100000.00
7207,11334,2500,1,100000.00
7208,2501,9775,1,100000.00
7209,2868,3783,1,100000.00
7210,1997,4835,1,100000.00
7211,5569,97,1,100000.00
7212,4844,2965,1,100000.00
7213,7176,8188,1,100000.00
7214,12047,4040,1,100000.00
7215,2276,7502,1,100000.00
7216,8988,1955,1,100000.00
7217,8510,2132,1,100000.00
7218,13649,5212,1,100000.00
7219,8578,11687,1,100000.00
7220,10952,10019,1,100000.00
7221,3776,1149,1,100000.00
7222,9064,5321,1,100000.00
7223,3190,11614,1,100000.00
7224,8447,9004,1,100000.00
7225,13002,5985,1,100000.00
7226,9667,8096,1,100000.00
7227,13956,4675,1,100000.00
7228,4216,3067,1,100000.00
7229,12546,7524,1,100000.00
7230,12723,2876,1,100000.00
7231,4110,4126,1,100000.00
7232,3758,5817,1,100000.00
7233,3290,5122,1,100000.00
7234,2340,11397,1,100000.00
7235,6540,8145,1,100000.00
7236,12836,7866,1,100000.00
7237,10652,7987,1,100000.00
7238,7578,3784,1,100000.00
7239,10570,5144,1,100000.00
7240,232,10714,1,100000.00
7241,8972,6281,1,100000.00
7242,989,4673,1,100000.00
7243,13725,11466,1,100000.00
7244,916,11167,1,100000.00
7245,14530,8878,1,100000.00
7246,5541,11378,1,100000.00
7247,11566,5815,1,100000.00
7248,3608,6812,1,100000.00
7249,1941,9705,1,100000.00
7250,7421,4555,1,100000.00
7251,6717,10889,1,100000.00
7252,10289,3305,1,100000.00
7253,1088,10391,1,100000.00
7254,9595,9826,1,100000.00
7255,10694,6725,1,100000.00
7256,5229,2957,1,100000.00
7257,6200,3539,1,100000.00
7258,14630,9690,1,100000.00
7259,4855,11721,1,100000.00
7260,5380,7319,1,100000.00
7261,243,3024,1,100000.00
7262,12567,7326,1,100000.00
7263,3951,7757,1,100000.00
7264,8376,8190,1,100000.00
7265,5082,6139,1,100000.00
7266,6376,11780,1,100000.00
7267,6441,9700,1,100000.00
7268,3781,1829,1,100000.00
7269,14871,1691,1,100000.00
7270,13103,9963,1,100000.00
7271,2534,9945,1,100000.00
7272,3073,2971,1,100000.00
7273,5383,7827,1,100000.00
7274,2163,2399,1,100000.00
7275,11734,8116,1,100000.00
7276,1124,6804,1,100000.00
7277,4225,3164,1,100000.00
7278,13837,4530,1,100000.00
7279,1775,3157,1,100000.00
7280,10561,6035,1,100000.00
7281,8013,6765,1,100000.00
7282,1264,1154,1,100000.00
7283,8779,8693,1,100000.00
7284,4339,1378,1,100000.00
7285,1958,5621,1,100000.00
7286,3130,3928,1,100000.00
7287,14486,1353,1,100000.00
7288,4016,11798,1,100000.00
7289,6776,10109,1,100000.00
7290,12528,3396,1,100000.00
7291,8078,1184,1,100000.00
7292,13289,3725,1,100000.00
7293,13105,2952,1,100000.00
7294,2181,9155,1,100000.00
7295,14633,1698,1,100000.00
7296,159,7824,1,100000.00
7297,13187,9971,1,100000.00
7298,11267,9467,1,100000.00
7299,5057,11312,1,100000.00
7300,14823,339,1,100000.00
7301,7872,11959,1,100000.00
7302,13727,8411,1,100000.00
7303,11579,11305,1,100000.00
7304,7991,3474,1,100000.00
7305,11716,11300,1,100000.00
7306,10689,4222,1,100000.00
7307,491,6624,1,100000.00
7308,1462,3732,1,100000.00
7309,8799,11750,1,100000.00
7310,7945,1574,1,100000.00
7311,12785,3944,1,100000.00
7312,3823,4809,1,100000.00
7313,3560,8801,1,100000.00
7314,2499,8386,1,100000.00
7315,7206,7722,1,100000.00
7316,1110,1581,1,100000.00
7317,14754,8918,1,100000.00
7318,4827,4906,1,100000.00
7319,9447,4363,1,100000.00
7320,12025,3301,1,100000.00
7321,5962,4638,1,100000.00
7322,1081,447,1,100000.00
7323,10192,6633,1,100000.00
7324,4551,6654,1,100000.00
7325,438,363,1,100000.00
7326,9254,6414,1,100000.00
7327,7634,1020,1,100000.00
7328,6932,10642,1,100000.00
7329,4055,9771,1,100000.00
7330,957,8331,1,100000.00
7331,8382,1111,1,100000.00
7332,4755,9892,1,100000.00
7333,439,10438,1,100000.00
7334,7834,3352,1,100000.00
7335,6495,8261,1,100000.00
7336,9186,3392,1,100000.00
7337,9868,3293,1,100000.00
7338,6734,8093,1,100000.00
7339,7443,2350,1,100000.00
7340,2641,10494,1,100000.00
7341,9706,587,1,100000.00
7342,12984,8495,1,100000.00
7343,10490,113,1,100000.00
7344,5810,5822,1,100000.00
7345,14444,9861,1,100000.00
7346,5972,3883,1,100000.00
7347,8413,4970,1,100000.00
7348,13146,8171,1,100000.00
7349,5228,1627,1,100000.00
7350,4200,2233,1,100000.00
7351,528,4747,1,100000.00
7352,2358,7898,1,100000.00
7353,4294,10006,1,100000.00
7354,9402,3531,1,100000.00
7355,11303,3492,1,100000.00
7356,9543,9801,1,100000.00
7357,11385,4058,1,100000.00
7358,11395,5661,1,100000.00
7359,356,1852,1,100000.00
7360,12038,7330,1,100000.00
7361,6693,9123,1,100000.00
7362,318,1940,1,100000.00
7363,4399,951,1,100000.00
7364,1671,1847,1,100000.00
7365,4644,10409,1,100000.00
7366,4624,5537,1,100000.00
7367,8156,8528,1,100000.00
7368,4954,11141,1,100000.00
7369,9845,7966,1,100000.00
7370,913,4125,1,100000.00
7371,1808,9694,1,100000.00
7372,37,3763,1,100000.00
7373,948,5740,1,100000.00
7374,5706,1388,1,100000.00
7375,284,8432,1,100000.00
7376,11498,7378,1,100000.00
7377,883,5465,1,100000.00
7378,7709,2236,1,100000.00
7379,11552,4626,1,100000.00
7380,1079,6044,1,100000.00
7381,13812,11908,1,100000.00
7382,296,3940,1,100000.00
7383,14088,3048,1,100000.00
7384,13217,6614,1,100000.00
7385,7772,2759,1,100000.00
7386,11065,9895,1,100000.00
7387,9650,11632,1,100000.00
7388,14159,10672,1,100000.00
7389,3601,11893,1,100000.00
7390,13162,5809,1,100000.00
7391,9238,4802,1,100000.00
7392,3101,5569,1,100000.00
7393,740,11290,1,100000.00
7394,606,10486,1,100000.00
7395,1892,6416,1,100000.00
7396,2797,4973,1,100000.00
7397,656,10208,1,100000.00
7398,12050,6487,1,100000.00
7399,2249,5416,1,100000.00
7400,13295,4065,1,100000.00
7401,6792,10758,1,100000.00
7402,3356,2974,1,100000.00
7403,14218,9263,1,100000.00
7404,13066,10579,1,100000.00
7405,10084,1736,1,100000.00
7406,12391,8638,1,100000.00
7407,10222,4485,1,100000.00
7408,5472,1252,1,100000.00
7409,3140,7132,1,100000.00
7410,821,2486,1,100000.00
7411,12775,6661,1,100000.00
7412,11205,9023,1,100000.00
7413,4771,10384,1,100000.00
7414,13331,9677,1,100000.00
7415,11905,11107,1,100000.00
7416,10720,3321,1,100000.00
7417,8581,5391,1,100000.00
7418,13760,2548,1,100000.00
7419,10490,4654,1,100000.00
7420,12353,10448,1,100000.00
7421,2840,11003,1,100000.00
7422,9013,10633,1,100000.00
7423,4736,11629,1,100000.00
7424,4809,9390,1,100000.00
7425,3974,10321,1,100000.00
7426,6773,5904,1,100000.00
7427,1925,1732,1,100000.00
7428,7108,774,1,100000.00
7429,10937,266,1,100000.00
7430,5254,2937,1,100000.00
7431,502,11694,1,100000.00
7432,2897,1971,1,100000.00
7433,6758,1494,1,100000.00
7434,7327,5727,1,100000.00
7435,6055,5953,1,100000.00
7436,1008,3965,1,100000.00
7437,34,10368,1,100000.00
7438,7783,3653,1,100000.00
7439,13216,11695,1,100000.00
7440,13274,1333,1,100000.00
7441,1783,10767,1,100000.00
7442,2740,3832,1,100000.00
7443,410,65,1,100000.00
7444,2213,2709,1,100000.00
7445,1671,3168,1,100000.00
7446,7641,1137,1,100000.00
7447,6090,6011,1,100000.00
7448,12645,5666,1,100000.00
7449,2255,495,1,100000.00
7450,7829,8946,1,100000.00
7451,5757,9469,1,100000.00
7452,9707,5484,1,100000.00
7453,4798,4589,1,100000.00
7454,14451,7142,1,100000.00
7455,4378,8606,1,100000.00
7456,442,10282,1,100000.00
7457,13963,8360,1,100000.00
7458,4212,867,1,100000.00
7459,14419,3344,1,100000.00
7460,8868,10209,1,100000.00
7461,7937,8008,1,100000.00
7462,5390,11496,1,100000.00
7463,12003,5281,1,100000.00
7464,10568,987,1,100000.00
7465,12837,2029,1,100000.00
7466,13352,1761,1,100000.00
7467,4984,5941,1,100000.00
7468,5151,2642,1,100000.00
7469,6918,8404,1,100000.00
7470,11571,5568,1,100000.00
7471,13786,6191,1,100000.00
7472,14338,10948,1,100000.00
7473,11684,3601,1,100000.00
7474,5250,6595,1,100000.00
7475,11458,6662,1,100000.00
7476,933,9885,1,100000.00
7477,12954,6036,1,100000.00
7478,10,6707,1,100000.00
7479,6812,6610,1,100000.00
7480,4015,5394,1,100000.00
7481,1044,7686,1,100000.00
7482,9506,2368,1,100000.00
7483,11532,10462,1,100000.00
7484,8743,6754,1,100000.00
7485,12057,5258,1,100000.00
7486,12556,5799,1,100000.00
7487,7268,2900,1,100000.00
7488,128,6613,1,100000.00
7489,6985,2334,1,100000.00
7490,9241,3726,1,100000.00
7491,1044,9015,1,100000.00
7492,7485,7198,1,100000.00
7493,4703,2361,1,100000.00
7494,8529,2212,1,100000.00
7495,5432,7394,1,100000.00
7496,10805,4219,1,100000.00
7497,11415,8940,1,100000.00
7498,2784,6212,1,100000.00
7499,13814,9291,1,100000.00
7500,904,9169,1,100000.00
7501,6921,7971,1,100000.00
7502,10089,1808,1,100000.00
7503,14372,708,1,100000.00
7504,3399,10738,1,100000.00
7505,4916,163,1,100000.00
7506,4895,919,1,100000.00
7507,5885,8534,1,100000.00
7508,895,6008,1,100000.00
7509,11931,11627,1,100000.00
7510,3630,2417,1,100000.00
7511,797,101,1,100000.00
7512,8070,1801,1,100000.00
7513,2899,2517,1,100000.00
7514,4518,1023,1,100000.00
7515,8176,3025,1,100000.00
7516,8780,1171,1,100000.00
7517,13578,7987,1,100000.00
7518,7904,2830,1,100000.00
7519,854,2577,1,100000.00
7520,14603,1262,1,100000.00
7521,6921,6388,1,100000.00
7522,3214,8850,1,100000.00
7523,3498,8759,1,100000.00
7524,1927,11871,1,100000.00
7525,2099,6590,1,100000.00
7526,3062,6573,1,100000.00
7527,7614,8304,1,100000.00
7528,8695,9425,1,100000.00
7529,131,531,1,100000.00
7530,12400,2247,1,100000.00
7531,6087,3715,1,100000.00
7532,7297,7483,1,100000.00
7533,825,5038,1,100000.00
7534,10979,6260,1,100000.00
